Nama_Tempat,Kategori,Jenis_Masakan,Latitude,Longitude,Alamat_Jalan,Kota
Indomaret Ciherang,convenience,,-6.397579271724402,106.88975659034429,,
Alfamart Anggur Raya,convenience,,-6.399503054714703,106.88593019618264,,
Alfamart Pondok Sukatani,convenience,,-6.391699600000001,106.88234279999999,,
Indomaret Tugutani,convenience,,-6.396511649999997,106.88036579999999,,
Hutan Kota Plataran,restaurant,,-6.222432585545906,106.80680947859769,,
Gymnasium Park,park,,-6.238603152502869,106.81480278464885,,
Kopi Janji Jiwa Jilid 22,coffee,,-6.217029232059447,106.84426009261145,Jalan Dokter Saharjo,
Pondok Suromadu,restaurant,chicken;noodles,-6.217915361792534,106.84472098395848,Jalan Dokter Saharjo,
Kantin KOPEBI,restaurant,,-6.24151395506305,106.84238817237686,,
Holywings Epicentrum,bar,,-6.218838961573496,106.83428169057781,,
St. Regis Residences,apartment,,-6.205746101762341,106.82776729545273,,
Mendjangan Mansion,hotel,,-6.243282858871504,106.83258057107335,,
Indomaret Pondok Duta,convenience,,-6.369689245593125,106.8495353355096,,
Taman Situ Rawa Besar,park,,-6.391230241098718,106.81750135620875,Jalan Kembang Lio,
Bakmi Jawa,restaurant,regional,-6.372609434138776,106.86759079763658,,
Alim Martabak,restaurant,regional,-6.372194851613124,106.86810889963914,,
Radar rawit,restaurant,chinese,-6.3721710487673,106.8681930490737,,
pizza boxx,restaurant,italian,-6.369542956716116,106.88468508139144,,
Pouter Coffee,cafe,coffee_shop,-6.236960794609554,106.8571341760322,Jalan Tebet Timur Dalam Raya,
Jonkira,restaurant,ramen;japanese,-6.238155550032567,106.8568721716205,Jalan Tebet Timur Dalam Raya,Jakarta Selatan
Seafood 68 Tebet,restaurant,seafood,-6.236577839194156,106.85718473017211,Jalan Tebet Timur Dalam Raya,Jakarta Selatan
Kantin Pintu Utara II,food_court,,-6.306506217905335,106.8196561151303,,
KOUP!,cafe,coffee_shop,-6.2364733150479985,106.8568459336762,Jalan Tebet Timur Dalam Raya,Jakarta Selatan
Nongkrongkoe,restaurant,,-6.24475785,106.84245485,,
Kantin Pasundan,fast_food,,-6.246890329095719,106.84222037090937,,
Rumah Makan Padang Ajo,fast_food,indonesian,-6.2138301002175105,106.87869089763866,,
tebet food street,restaurant,burger;pizza;coffee_shop;chicken;fish,-6.227788735040043,106.85568544110954,"Jl. Tebet Raya No.72, RT.2/RW.4,","Tebet, South Jakarta"
Bright Food and Drink,convenience,,-6.374249777228208,106.83306703548382,Jalan Raya Margonda,Depok
Mie Aceh Abue,restaurant,indonesian,-6.2339545750403405,106.8569932420545,Jalan Tebet Timur Dalam Raya,Jakarta Selatan
Hotel Suite Aryaduta,hotel,,-6.220142096855738,106.81618053348522,,
Arborea Cafe,cafe,coffee_shop,-6.206222773927087,106.80167133062606,,
Kantin Bawah,food_court,,-6.3708289412834285,106.82283642027433,,
Kantin Spirit,food_court,,-6.372009205404666,106.82427244446961,,
Pujasera Bumi Harapan Permai,food_court,,-6.295900982864705,106.87628102477365,Jalan Bumi Pratama Raya,Dukuh
Soedarpo Informatika,cafe,,-6.201686929118096,106.82352462971315,Jalan Blora,
Manca Rempah Seafood,restaurant,,-6.2933289445599225,106.80259742653489,,
Lege Coffee and Toastie,cafe,,-6.229977499999995,106.82112625,,
Kedai Poncol,restaurant,,-6.360368422078305,106.8416218346443,,
Fumo Chicken Bar,restaurant,chicken,-6.245260530607622,106.80266056305304,,
Alfamidi Super Gongseng,supermarket,,-6.326861610263697,106.85361077682028,,
Richeese Factory Lapangan Tembak,fast_food,,-6.344351947211131,106.87092403482409,,
alfamidi,supermarket,,-6.209427758110906,106.82660399209333,,
Tempat Parkir Motor,cafe,,-6.281544348046806,106.8298748539768,,
RM. MINA 48,restaurant,indonesian;padang,-6.290256211845192,106.8826899274128,Jalan Pondok Gede,Jakarta Timur
PEMPEK PALEMBANG MUSI RAYA,fast_food,indonesian;palembang,-6.2902692985093465,106.88272301775795,Jalan Pondok Gede,Jakarta Timur
J.Co - Tamini,fast_food,donut;coffee_shop,-6.290646848265762,106.88264458657865,Jalan Pondok Gede,Jakarta Timur
Alfamart Halim 3,convenience,,-6.276502738569145,106.88684845727597,Jalan Squadron,Jakarta Timur
Indomaret Manunggal TMII,convenience,,-6.2970069999999945,106.89431594999999,Jalan Manunggal XVII,Jakarta Timur
Indomaret SPBU Bambu Apus,convenience,,-6.309115748018043,106.89688941356057,Jalan Mabes Hankam,Jakarta Timur
Indomaret Pinang Ranti,convenience,,-6.290401210372387,106.8833730685648,Jalan Pondok Gede,Jakarta Timur
Indomaret Pinang Ranti 2 No.5,convenience,,-6.286439125335524,106.88337043680984,Jalan Pinang Ranti II,Jakarta Timur
Indomaret Pusdiklat Depnaker,convenience,,-6.280589461565582,106.87836619690403,Jalan Pusdiklat Depnaker,Jakarta Timur
Indomaret Komodor Halim 40,convenience,,-6.265916049999999,106.87937255,Jalan Komodor Halim Perdana Kusuma,Jakarta Timur
Indomaret Cililitan Besar 24,convenience,,-6.26511965,106.87516035,Jalan Cililitan Besar,Jakarta Timur
Indomaret Cipinang Asem,convenience,,-6.255568174815451,106.87915933316789,Jalan Jengki,Jakarta Timur
KFC Shell Mampang,fast_food,chicken,-6.246553747398842,106.82646902184301,Jalan Mampang Prapatan Raya,Jakarta Selatan
Bright Store,convenience,,-6.2313808739434995,106.86776011612999,,
YKM FEB UI,guest_house,,-6.368772878516347,106.83727306058657,,
Kaumuda Coffe and Bar,cafe,,-6.3047630866678945,106.84216195519468,,
Kantin Sampoerna Strategic Square,food_court,,-6.218214113799593,106.81792747226078,,
Amanaia,restaurant,indonesian,-6.2193953000074425,106.81894208443472,,
O!SAVE,convenience,,-6.338773552291172,106.85518616822019,,
Warkop Xsari,cafe,,-6.338812631504997,106.85496405650524,,
Difabis Coffee and Tea,cafe,,-6.2021096342517295,106.8225275835015,,
